Institute,Program,average_ctc,median_ctc,highest_ctc,top_recruiters,job_titles,inst_rank,inst_key,placement_rating,year
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering - TFW,0.34,0.29,0.49,"Flipkart Pvt Ltd, Adobe India, TCS Pvt Ltd; Batch 2024","SRE, Data Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.51,2024
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering - TFW,0.35,0.3,0.5,"Flipkart Pvt Ltd, Adobe India, TCS Pvt Ltd; Batch 2025","SRE, Data Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.52,2025
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.29,0.25,0.41,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2016","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.41,2016
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.29,0.25,0.42,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2017","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.42,2017
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.3,0.26,0.43,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2018","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.43,2018
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.31,0.26,0.44,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2019","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.44,2019
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.32,0.27,0.45,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2020","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.45,2020
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.32,0.28,0.46,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2021","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.46,2021
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.33,0.28,0.47,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2022","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.47,2022
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.34,0.29,0.48,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2023","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.48,2023
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.34,0.29,0.49,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2024","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.49,2024
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering,0.35,0.3,0.5,"Meta Pvt Ltd, Amazon India, Adobe Pvt Ltd; Batch 2025","Software Engineer, Backend Developer",68,"techno engineering collge banipur, 24 parganas-north",84.5,2025
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.29,0.25,0.41,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2016","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.39,2016
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.29,0.25,0.42,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2017","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.4,2017
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.3,0.26,0.43,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2018","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.41,2018
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.31,0.26,0.44,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2019","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.42,2019
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.32,0.27,0.45,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2020","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.43,2020
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.32,0.28,0.46,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2021","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.44,2021
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.33,0.28,0.47,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2022","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.45,2022
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.34,0.29,0.48,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2023","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.46,2023
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.34,0.29,0.49,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2024","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.47,2024
"Techno Engineering Collge Banipur, 24 Parganas-North",Computer Science & Engineering (Artificial Intelligence And Machine Learning),0.35,0.3,0.5,"Zoho Pvt Ltd, Infosys India, Adobe Pvt Ltd; Batch 2025","Fullstack Developer, SRE",68,"techno engineering collge banipur, 24 parganas-north",84.48,2025
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.29,0.25,0.41,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2016","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.37,2016
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.29,0.25,0.42,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2017","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.38,2017
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.3,0.26,0.43,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2018","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.39,2018
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.31,0.26,0.44,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2019","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.4,2019
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.32,0.27,0.45,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2020","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.41,2020
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.32,0.28,0.46,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2021","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.42,2021
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.33,0.28,0.47,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2022","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.43,2022
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.34,0.29,0.48,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2023","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.44,2023
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.34,0.29,0.49,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2024","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.45,2024
"Techno Engineering Collge Banipur, 24 Parganas-North",Electronics & Communication Engineering,0.35,0.3,0.5,"Intel Pvt Ltd, Qualcomm India, Broadcom Pvt Ltd; Batch 2025","Hardware Engineer, IC Design Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.46,2025
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.29,0.25,0.41,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2016","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.35,2016
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.29,0.25,0.42,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2017","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.36,2017
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.3,0.26,0.43,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2018","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.37,2018
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.31,0.26,0.44,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2019","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.38,2019
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.32,0.27,0.45,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2020","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.39,2020
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.32,0.28,0.46,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2021","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.4,2021
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.33,0.28,0.47,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2022","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.41,2022
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.34,0.29,0.48,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2023","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.42,2023
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.34,0.29,0.49,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2024","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.43,2024
"Techno Engineering Collge Banipur, 24 Parganas-North",Mechanical Engineering,0.35,0.3,0.5,"Bajaj Auto Pvt Ltd, Larsen & Toubro India, Tata Motors Pvt Ltd; Batch 2025","Manufacturing Engineer, Thermal Engineer",68,"techno engineering collge banipur, 24 parganas-north",84.44,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.29,0.25,0.41,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2016","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.33,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.29,0.25,0.42,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2017","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.34,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.3,0.26,0.43,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2018","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.35,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.31,0.26,0.44,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2019","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.36,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.32,0.27,0.45,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2020","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.37,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.32,0.28,0.46,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2021","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.38,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.33,0.28,0.47,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2022","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.39,2022
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.34,0.29,0.48,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2023","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.4,2023
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.34,0.29,0.49,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2024","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.41,2024
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering - TFW,0.35,0.3,0.5,"Amazon Pvt Ltd, TCS India, Infosys Pvt Ltd; Batch 2025","Software Engineer, SRE",69,"mallabhum institute of technology, bishnupur, bankura",84.42,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.29,0.25,0.41,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2016","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.31,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.29,0.25,0.42,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2017","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.32,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.3,0.26,0.43,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2018","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.33,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.31,0.26,0.44,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2019","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.34,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.32,0.27,0.45,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2020","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.35,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.32,0.28,0.46,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2021","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.36,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.33,0.28,0.47,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2022","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.37,2022
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.34,0.29,0.48,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2023","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.38,2023
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.34,0.29,0.49,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2024","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.39,2024
"Mallabhum Institute of Technology, Bishnupur, Bankura",Computer Science & Engineering,0.35,0.3,0.5,"Meta Pvt Ltd, Google India, Amazon Pvt Ltd; Batch 2025","Fullstack Developer, Backend Developer",69,"mallabhum institute of technology, bishnupur, bankura",84.4,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.29,0.25,0.41,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2016","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.29,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.29,0.25,0.42,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2017","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.3,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.3,0.26,0.43,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2018","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.31,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.31,0.26,0.44,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2019","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.32,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.32,0.27,0.45,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2020","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.33,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.32,0.28,0.46,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2021","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.34,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.33,0.28,0.47,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2022","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.35,2022
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.34,0.29,0.48,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2023","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.36,2023
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.34,0.29,0.49,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2024","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.37,2024
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering,0.35,0.3,0.5,"Broadcom Pvt Ltd, Texas Instruments India, Nokia Pvt Ltd; Batch 2025","Embedded Engineer, IC Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.38,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.29,0.25,0.41,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2016","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.27,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.29,0.25,0.42,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2017","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.28,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.3,0.26,0.43,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2018","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.29,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.31,0.26,0.44,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2019","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.3,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.32,0.27,0.45,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2020","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.31,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.32,0.28,0.46,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2021","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.32,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.33,0.28,0.47,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2022","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.33,2022
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.34,0.29,0.48,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2023","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.34,2023
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.34,0.29,0.49,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2024","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.35,2024
"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,0.35,0.3,0.5,"Schneider Pvt Ltd, Reliance India, BHEL Pvt Ltd; Batch 2025","Electrical Design Engineer, Field Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.36,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.29,0.25,0.41,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2016","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.25,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.29,0.25,0.42,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2017","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.26,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.3,0.26,0.43,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2018","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.27,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.31,0.26,0.44,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2019","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.28,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.32,0.27,0.45,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2020","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.29,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.32,0.28,0.46,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2021","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.3,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.33,0.28,0.47,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2022","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.31,2022
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.34,0.29,0.48,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2023","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.32,2023
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.34,0.29,0.49,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2024","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.33,2024
"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,0.35,0.3,0.5,"Suzuki Pvt Ltd, Bajaj Auto India, Larsen & Toubro Pvt Ltd; Batch 2025","Thermal Engineer, Design Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.34,2025
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.29,0.25,0.41,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2016","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.23,2016
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.29,0.25,0.42,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2017","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.24,2017
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.3,0.26,0.43,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2018","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.25,2018
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.31,0.26,0.44,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2019","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.26,2019
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.32,0.27,0.45,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2020","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.27,2020
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.32,0.28,0.46,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2021","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.28,2021
"Mallabhum Institute of Technology, Bishnupur, Bankura",Civil Engineering,0.33,0.28,0.47,"IL&FS Pvt Ltd, AFCONS India, Tata Projects Pvt Ltd; Batch 2022","Project Engineer, Structural Engineer",69,"mallabhum institute of technology, bishnupur, bankura",84.29,2022
